CHEM_ID,LIB_ID,COMP_ID,CHRO_LIB_ENTRY_ID,SUPER_PATHWAY,SUB_PATHWAY,PATHWAY_SORTORDER,TYPE,INCHIKEY,SMILES,CHEMICAL_NAME,PLOT_NAME,,HMDB,PUBCHEM,CHEMSPIDER,KEGG,CAS,PRIMARY_ID
445,305,1505,146440,Nucleotide,"Pyrimidine Metabolism, Orotate containing",4208,NAMED,PXQPEWDEAKTCGB-UHFFFAOYSA-N,O=C(C1=CC(O)=NC(O)=N1)O,orotate,orotate,,HMDB0000226,pubchem:967,chemspider:942,kegg:C00295,CAS:50887-69-9,HMDB0000226
452,209,33447,126083,Lipid,Long Chain Monounsaturated Fatty Acid,1530,NAMED,SECPZKHBENQXJG-FPLPWBNLSA-N,CCCCCC\C=C/CCCCCCCC(O)=O,palmitoleate (16:1n7),palmitoleate (16:1n7),,HMDB0003229,pubchem:445638,chemspider:393216,kegg:C08362,CAS:373-49-9,HMDB0003229
460,400,64,155301,Amino Acid,Phenylalanine Metabolism,140,NAMED,COLNVLDHVKWLRT-UHFFFAOYSA-N,NC(C(O)=O)CC1=CC=CC=C1,phenylalanine,phenylalanine,,HMDB0000159,pubchem:6140,chemspider:5910,kegg:C00079,CAS:63-91-2,HMDB0000159
461,400,42109,156915,Energy,Oxidative Phosphorylation,1469,NAMED,NBIIXXVUZAFLBC-UHFFFAOYSA-N,O=P(O)(O)O,phosphate,phosphate,,HMDB0001429,pubchem:1061,chemspider:1032,kegg:C00009,CAS:7664-38-2,HMDB0001429
466,209,598,143837,Xenobiotics,Food Component/Plant,5000,NAMED,RLCKHJSFHOZMDR-UHFFFAOYSA-N,CC(CCCC(CCCC(CCCC(C)C)C)C)CC(O)=O,phytanate,phytanate,,HMDB0000801,pubchem:26840,chemspider:10140204,kegg:C01607,CAS:14721-66-5,HMDB0000801
477,209,38271,151095,Lipid,"Fatty Acid, Branched",1653,NAMED,PAHGJZDQXIOYTH-UHFFFAOYSA-N,CC(C)CCCC(C)CCCC(C)CCCC(C)C(O)=O,pristanate,pristanate,,HMDB0000795,pubchem:123929,chemspider:110458,,CAS:1189-37-3,HMDB0000795
480,209,1898,124599,Amino Acid,Urea cycle; Arginine and Proline Metabolism,495,NAMED,ONIBWKKTOPOVIA-UHFFFAOYSA-N,OC(C1CCCN1)=O,proline,proline,,"HMDB0000162,HMDB0003411","pubchem:8988,145742,614",chemspider:128566,"kegg:C00148,C000763",CAS:147-85-3,HMDB0000162
482,209,527,123163,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",1240,NAMED,JVTAAEKCZFNVCJ-UHFFFAOYSA-N,CC(O)C(O)=O,lactate,lactate,,HMDB0000190,pubchem:612,chemspider:592,kegg:C00186,CAS:79-33-4,HMDB0000190
498,402,1806,165222,Cofactors and Vitamins,Vitamin A Metabolism,4430,NAMED,FPIPGXGPPPQFEQ-OVSJKPMPSA-N,C/C(/C=C/C(C(C)(CCC1)C)=C1C)=C\C=C\C(C)=C\CO,retinol (Vitamin A),retinol (Vitamin A),,HMDB0000305,pubchem:445354,chemspider:393012,kegg:C00473,CAS:68-26-8,HMDB0000305
501,305,1515,164364,Xenobiotics,Drug - Topical Agents,5960,NAMED,YGSDEFSMJLZEOE-UHFFFAOYSA-N,OC1=C(C(O)=O)C=CC=C1,salicylate,salicylate,,HMDB0001895,pubchem:338,chemspider:331,kegg:C00805,CAS:69-72-7,HMDB0001895
503,400,1648,155437,Amino Acid,"Glycine, Serine and Threonine Metabolism",10,NAMED,MTCFGRXMJLQNBG-REOHCLBHSA-N,OC([C@@H](N)CO)=O,serine,serine,,HMDB0000187,pubchem:5951,chemspider:5736,kegg:C00065,CAS:56-45-1,HMDB0000187
504,400,2342,155468,Amino Acid,Tryptophan Metabolism,287,NAMED,QZAYGJVTTNCVMB-UHFFFAOYSA-N,NCCC1=CNC(C=C2)=C1C=C2O,serotonin,serotonin,,HMDB0000259,pubchem:5202,chemspider:5013,kegg:C00780,CAS:153-98-0,HMDB0000259
507,400,603,155336,Amino Acid,Polyamine Metabolism,552,NAMED,PFNFFQXMRSDOHW-UHFFFAOYSA-N,NCCCNCCCCNCCCN,spermine,spermine,,HMDB0001256,pubchem:1103,chemspider:1072,kegg:C00750,CAS:71-44-3,HMDB0001256
512,400,2125,155458,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",471,NAMED,XOAAWQZATWQOTB-UHFFFAOYSA-N,NCCS(=O)(O)=O,taurine,taurine,,HMDB0000251,pubchem:1123,chemspider:1091,kegg:C00245,CAS:107-35-7,HMDB0000251
519,209,1365,125728,Lipid,Long Chain Saturated Fatty Acid,1508,NAMED,TUNFSRHWOTWDNC-UHFFFAOYSA-N,OC(CCCCCCCCCCCCC)=O,myristate (14:0),myristate (14:0),,HMDB0000806,pubchem:11005,chemspider:10539,kegg:C06424,CAS:544-63-8,HMDB0000806
533,400,1670,155443,Amino Acid,Urea cycle; Arginine and Proline Metabolism,485,NAMED,XSQUKJJJFZCRTK-UHFFFAOYSA-N,O=C(N)N,urea,urea,,HMDB0000294,pubchem:1176,chemspider:1143,kegg:C00086,CAS:57-13-6,HMDB0000294
535,209,606,123185,Nucleotide,"Pyrimidine Metabolism, Uracil containing",4220,NAMED,DRTQHJPVMGBUCF-UHFFFAOYSA-N,OC1C(N(C=CC2=O)C(N2)=O)OC(CO)C1O,uridine,uridine,,HMDB0000296,pubchem:6029,chemspider:5807,kegg:C00299,CAS:58-96-8,HMDB0000296
536,209,52602,165330,Nucleotide,"Pyrimidine Metabolism, Uracil containing",4236,NAMED,MXHRCPNRJAMMIM-UHFFFAOYSA-N,O=C(NC1=O)N(C=C1)C(CC2O)OC2CO,2'-deoxyuridine,2'-deoxyuridine,,HMDB0000012,pubchem:13712,chemspider:13118,kegg:C00526,CAS:951-78-0,HMDB0000012
537,400,607,155340,Amino Acid,Histidine Metabolism,78,NAMED,LOIYMIARKYCTBW-OWOJBTEDSA-N,O=C(O)/C=C/C1=CNC=N1,trans-urocanate,trans-urocanate,,HMDB0000301,pubchem:736715,chemspider:643824,kegg:C00785,CAS:104-98-3,HMDB0000301
561,400,57,155297,Amino Acid,Glutamate Metabolism,44,NAMED,WHUUTDBJXJRKMK-VKHMYHEASA-N,O=C(O)[C@@H](N)CCC(O)=O,glutamate,glutamate,,HMDB0000148,pubchem:33032,chemspider:591,"kegg:C00025,C00217",CAS:56-86-0,HMDB0000148
563,400,53,155293,Amino Acid,Glutamate Metabolism,45,NAMED,ZDXPYRJPNDTMRX-VKHMYHEASA-N,OC([C@@H](N)CCC(N)=O)=O,glutamine,glutamine,,HMDB0000641,pubchem:5961,chemspider:5746,kegg:C00064,CAS:56-85-9,HMDB0000641
564,400,1284,155352,Amino Acid,"Glycine, Serine and Threonine Metabolism",17,NAMED,AYFVYJQAPQTCCC-GBXIJSLDSA-N,N[C@H](C(O)=O)[C@H](O)C,threonine,threonine,,HMDB0000167,pubchem:6288,chemspider:6051,kegg:C00188,CAS:72-19-5,HMDB0000167
565,400,54,155294,Amino Acid,Tryptophan Metabolism,254,NAMED,QIVBCDIJIAJPQS-VIFPVBQESA-N,O=C(O)[C@@H](N)CC1=CNC2=C1C=CC=C2,tryptophan,tryptophan,,HMDB0000929,pubchem:6305,chemspider:6066,kegg:C00078,CAS:73-22-3,HMDB0000929
566,400,1649,155438,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",416,NAMED,KZSNJWFQEVHDMF-BYPYZUCNSA-N,N[C@H](C(O)=O)C(C)C,valine,valine,,HMDB0000883,pubchem:6287,chemspider:6050,kegg:C00183,CAS:72-18-4,HMDB0000883
572,305,48152,151982,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",1223,NAMED,WQZGKKKJIJFFOK-DVKNGEFBSA-N,O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,glucose,glucose,,HMDB0000122,pubchem:5793,chemspider:71358,kegg:C00031,CAS:50-99-7,HMDB0000122
796,305,4968,152126,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",454,NAMED,TYEYBOSBBBHJIV-UHFFFAOYSA-N,OC(C(CC)=O)=O,alpha-ketobutyrate,alpha-ketobutyrate,,HMDB0000005,pubchem:58,chemspider:2829426,kegg:C00109,CAS:600-18-0,HMDB0000005
798,209,555,124777,Nucleotide,"Purine Metabolism, Adenine containing",4147,NAMED,OIRDTQYFTABQOQ-KQYNXXCUSA-N,NC1=NC=NC2=C1N=CN2[C@@]3([H])[C@@](O)([H])[C@@](O)([H])[C@](CO)([H])O3,adenosine,adenosine,,HMDB0000050,pubchem:60961,chemspider:54923,kegg:C00212,CAS:58-61-7,HMDB0000050
799,400,3141,155487,Amino Acid,"Glycine, Serine and Threonine Metabolism",7,NAMED,KWIUHFFTVRNATP-UHFFFAOYSA-N,O=C(C[N+](C)(C)C)[O-],betaine,betaine,,HMDB0000043,pubchem:247,"chemspider:19951173,242",kegg:C00719,CAS:107-43-7,HMDB0000043
800,400,1868,155454,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",455,NAMED,XUJNEKJLAYXESH-REOHCLBHSA-N,SC[C@H](N)C(O)=O,cysteine,cysteine,,HMDB0000574,pubchem:5862,chemspider:5653,kegg:C00097,"CAS:56-89-3,52-90-4",HMDB0000574
803,305,48153,152039,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",1353,NAMED,WQZGKKKJIJFFOK-DXQLJALPSA-N,O[C@@H]1C(CO)O[C@@H](O)[C@@H](O)[C@H]1O,mannose,mannose,,HMDB0000169,"pubchem:82308,439680,185698,18950",chemspider:141983,"kegg:C00159,C02209,C00936",CAS:3458-28-4,HMDB0000169
806,400,5086,155492,Amino Acid,"Glycine, Serine and Threonine Metabolism",6,NAMED,FFDGPVCHZBVARC-UHFFFAOYSA-N,CN(C)CC(O)=O,dimethylglycine,dimethylglycine,,HMDB0000092,pubchem:673,chemspider:653,kegg:C03626,CAS:1118-68-9,HMDB0000092
811,400,1126,155351,Amino Acid,Alanine and Aspartate Metabolism,29,NAMED,QNAYBMKLOCPYGJ-REOHCLBHSA-N,O=C(O)[C@@H](N)C,alanine,alanine,,HMDB0000161,pubchem:5950,chemspider:5735,kegg:C00041,CAS:56-41-7,HMDB0000161
815,209,1299,124543,Amino Acid,Tyrosine Metabolism,162,NAMED,OUYCCCASQSFEME-QMMMGPOBSA-N,N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,tyrosine,tyrosine,,HMDB0000158,pubchem:6057,chemspider:5833,kegg:C00082,CAS:60-18-4,HMDB0000158
818,305,15872,147518,Lipid,Fatty Acid Synthesis,1473,NAMED,OFOBLEOULBTSOW-UHFFFAOYSA-N,O=C(O)CC(O)=O,malonate,malonate,,HMDB0000691,pubchem:867,chemspider:844,kegg:C00383,"CAS:26522-22-85-0,141-82-2",HMDB0000691
821,209,33442,125870,Nucleotide,"Pyrimidine Metabolism, Uracil containing",4222,NAMED,PTJWIQPHWPFNBW-GBNDHIKLSA-N,O[C@]1([H])[C@@](O)([H])[C@](CO)([H])O[C@]1(C2=CNC(NC2=O)=O)[H],pseudouridine,pseudouridine,,HMDB0000767,pubchem:15047,chemspider:21403010,kegg:C02067,CAS:1445-07-4,HMDB0000767
823,209,42582,123329,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",1239,NAMED,LCTONWCANYUPML-UHFFFAOYSA-N,CC(C(O)=O)=O,pyruvate,pyruvate,,HMDB0000243,pubchem:1060,chemspider:96901,kegg:C00022,CAS:127-17-3,HMDB0000243
825,305,605,146422,Nucleotide,"Pyrimidine Metabolism, Uracil containing",4221,NAMED,ISAKRJDGNUQOIC-UHFFFAOYSA-N,O=C(NC=C1)NC1=O,uracil,uracil,,HMDB0000300,pubchem:1174,chemspider:1141,kegg:C00106,CAS:66-22-8,HMDB0000300
826,305,15581,146484,Carbohydrate,Pentose Metabolism,1267,NAMED,PYMYPHUHKUWMLA-VPENINKCSA-N,O=C[C@@H]([C@H]([C@@H](CO)O)O)O,xylose,xylose,,HMDB0000098,pubchem:135191,chemspider:85957,kegg:C00181,CAS:609-06-3,HMDB0000098
827,209,514,123161,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",4252,NAMED,UHDGCWIWMRVCDJ-XVFCMESISA-N,OC[C@@H]1[C@H]([C@H]([C@H](N2C(N=C(C=C2)N)=O)O1)O)O,cytidine,cytidine,,HMDB0000089,pubchem:6175,chemspider:5940,kegg:C00475,CAS:65-46-3,HMDB0000089
828,305,575,146408,Carbohydrate,Pentose Metabolism,1269,NAMED,SRBFZHDQGSBBOR-SQOUGZDYSA-N,O[C@@H]1CO[C@@H](O)[C@@H](O)[C@@H]1O,arabinose,arabinose,,HMDB0029942,pubchem:66308,chemspider:59687,kegg:C00216,CAS:28697-53-2,HMDB0029942
848,400,553,155318,Xenobiotics,Tobacco Metabolite,4611,NAMED,UIKROCXWUNQSPJ-VIFPVBQESA-N,O=C1CC[C@@H]([C@]2=CN=CC=C2)N1C,cotinine,cotinine,,HMDB0001046,pubchem:408,chemspider:746405,,CAS:486-56-6,HMDB0001046
849,400,569,155325,Xenobiotics,Xanthine Metabolism,4591,NAMED,RYYVLZVUVIJVGH-UHFFFAOYSA-N,O=C(N(C)C1=C2N(C)C=N1)N(C)C2=O,caffeine,caffeine,,HMDB0001847,pubchem:2519,chemspider:2424,kegg:C07481,CAS:58-08-2,HMDB0001847
873,400,5341,155495,Cofactors and Vitamins,Thiamine Metabolism,4421,NAMED,OHQKBYLHTFYNQF-UHFFFAOYSA-N,NC1=C(C[N+]2=CSC(CC[O-])=C2C)C=NC(C)=N1,thiamin (Vitamin B1),thiamin (Vitamin B1),,HMDB0000235,pubchem:1130,,"kegg:DG00125,C00378,D08580",CAS:59-43-8,HMDB0000235
878,305,48195,153126,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",1347,NAMED,RFSUNEUAIZKAJO-ARQDHWQXSA-N,OC[C@@]1(O)O[C@H](CO)[C@@H](O)[C@@H]1O,fructose,fructose,,HMDB0000660,pubchem:2723872,chemspider:5764,kegg:C00095,CAS:57-48-7,HMDB0000660
880,400,554,155319,Nucleotide,"Purine Metabolism, Adenine containing",4148,NAMED,GFFGJBXGBJISGV-UHFFFAOYSA-N,NC1=NC=NC2=C1N=CN2,adenine,adenine,,HMDB0000034,pubchem:190,chemspider:185,kegg:C00147,CAS:73-24-5,HMDB0000034
881,400,573,155326,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",4253,NAMED,OPTASPLRGRRNAP-UHFFFAOYSA-N,NC1=NC(NC=C1)=O,cytosine,cytosine,,HMDB0000630,pubchem:597,chemspider:577,kegg:C00380,CAS:71-30-7,HMDB0000630
888,209,1642,125736,Lipid,Medium Chain Fatty Acid,1495,NAMED,GHVNFZFCNZKVNT-UHFFFAOYSA-N,CCCCCCCCCC(O)=O,caprate (10:0),caprate (10:0),,HMDB0000511,pubchem:2969,chemspider:2863,kegg:C01571,CAS:334-48-5,HMDB0000511
891,209,1121,125718,Lipid,Long Chain Saturated Fatty Acid,1513,NAMED,KEMQGTRYUADPNZ-UHFFFAOYSA-N,O=C(O)CCCCCCCCCCCCCCCC,margarate (17:0),margarate (17:0),,HMDB0002259,pubchem:10465,chemspider:10033,,CAS:506-12-7,HMDB0002259
892,209,1356,125722,Lipid,Long Chain Saturated Fatty Acid,1517,NAMED,ISYWECDDZWTKFF-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCC(O)=O,nonadecanoate (19:0),nonadecanoate (19:0),,HMDB0000772,pubchem:12591,chemspider:12071,kegg:C16535,CAS:646-30-0,HMDB0000772
893,209,1118,125716,Lipid,Long Chain Saturated Fatty Acid,1518,NAMED,VKOBVWXKNCXXDE-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCC(O)=O,arachidate (20:0),arachidate (20:0),,HMDB0002212,pubchem:10467,chemspider:10035,kegg:C06425,CAS:506-30-9,HMDB0002212
913,305,15586,146486,Carbohydrate,Glycogen Metabolism,1300,NAMED,GUBGYTABKSRVRQ-ASMJPISFSA-N,O[C@@H]1[C@H]([C@H](O[C@@H]([C@H]1O)CO)O[C@H]2[C@@H]([C@H]([C@H](O[C@@H]2CO)O)O)O)O,maltose,maltose,,HMDB0000163,pubchem:10991489,chemspider:388469,kegg:C00208,CAS:6363-53-7,HMDB0000163
917,400,512,155306,Amino Acid,Alanine and Aspartate Metabolism,40,NAMED,DCXYFEDJOCDNAF-REOHCLBHSA-N,NC(C[C@H](N)C(O)=O)=O,asparagine,asparagine,,HMDB0000168,pubchem:6267,chemspider:6031,kegg:C00152,CAS:70-47-3,HMDB0000168
922,402,1759,211070,Lipid,Dihydroceramides,3013,NAMED,KZTJQXAANJHSCE-OIDHKYIRSA-N,CCCCCCCCCCCCCCCCCC(N[C@H]([C@H](O)CCCCCCCCCCCCCCC)CO)=O,N-stearoyl-sphinganine (d18:0/18:0)*,N-stearoyl-sphinganine (d18:0/18:0)*,,HMDB0011761,pubchem:5283573,chemspider:4446686,,CAS:2304-80-5,HMDB0011761
923,305,601,145712,Nucleotide,"Pyrimidine Metabolism, Orotate containing",4207,NAMED,UFIVEPVSAGBUSI-UHFFFAOYSA-N,O=C(C(NC1=O)CC(N1)=O)O,dihydroorotate,dihydroorotate,,HMDB03349,pubchem:648,chemspider:628,kegg:C00337,CAS:155-54-4,HMDB03349
925,209,1644,125738,Lipid,Medium Chain Fatty Acid,1491,NAMED,MNWFXJYAOYHMED-UHFFFAOYSA-N,CCCCCCC(O)=O,heptanoate (7:0),heptanoate (7:0),,HMDB0000666,pubchem:8094,chemspider:7803,kegg:C17714,CAS:111-14-8,HMDB0000666
926,209,32489,125850,Lipid,Medium Chain Fatty Acid,1490,NAMED,FUZZWVXGSFPDMH-UHFFFAOYSA-N,CCCCCC(O)=O,caproate (6:0),caproate (6:0),,HMDB0000535,pubchem:8892,chemspider:8552,kegg:C01585,CAS:142-62-1,HMDB0000535
932,209,32492,125852,Lipid,Medium Chain Fatty Acid,1492,NAMED,WWZKQHOCKIZLMA-UHFFFAOYSA-N,CCCCCCCC(O)=O,caprylate (8:0),caprylate (8:0),,HMDB0000482,pubchem:379,chemspider:370,kegg:C06423,CAS:124-07-2,HMDB0000482
935,305,1519,147116,Carbohydrate,Disaccharides and Oligosaccharides,1326,NAMED,CZMRCDWAGMRECN-UGDNZRGBSA-N,OC[C@]1(O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)[C@H]([C@@H]([C@@H](CO)O1)O)O,sucrose,sucrose,,HMDB0000258,pubchem:5988,chemspider:5768,kegg:C00089,CAS:57-50-1,HMDB0000258
980,209,1361,125726,Lipid,Long Chain Saturated Fatty Acid,1510,NAMED,WQEPLUUGTLDZJY-UHFFFAOYSA-N,O=C(O)CCCCCCCCCCCCCC,pentadecanoate (15:0),pentadecanoate (15:0),,HMDB0000826,pubchem:13849,chemspider:13249,kegg:C16537,"CAS:10002-84-2,1002-84-2",HMDB0000826
1001,400,32306,155905,Amino Acid,Urea cycle; Arginine and Proline Metabolism,513,NAMED,PMMYEEVYMWASQN-DMTCNVIQSA-N,O[C@@H]1C[C@@H](C(O)=O)NC1,trans-4-hydroxyproline,hydroxyproline,,HMDB0000725,pubchem:5810,chemspider:5605,kegg:C01157,CAS:51-35-4,HMDB0000725
1002,305,1107,146424,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",4134,NAMED,POJWUDADGALRAB-UHFFFAOYSA-N,O=C(N1)C(NC(N)=O)NC1=O,allantoin,allantoin,,HMDB0000462,"pubchem:439714,204,439713",chemspider:199,"kegg:C02348,C01551,C02350",CAS:97-59-6,HMDB0000462
1004,305,3147,147146,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",4122,NAMED,LRFVTYWOQMYALW-UHFFFAOYSA-N,O=C(N1)C(N=CN2)=C2NC1=O,xanthine,xanthine,,HMDB0000292,pubchem:1188,chemspider:1151,kegg:C00385,CAS:69-89-6,HMDB0000292
1021,209,1494,123209,Amino Acid,Glutathione Metabolism,579,NAMED,ODHCTXKNWHHXJC-VKHMYHEASA-N,O=C1CC[C@@H]([C@@](O)=O)N1,5-oxoproline,5-oxoproline,,HMDB0000267,"pubchem:439685,7405",chemspider:7127,"kegg:C02237,C01879",CAS:98-79-3,HMDB0000267
1022,400,1512,155387,Amino Acid,Tryptophan Metabolism,282,NAMED,SIOXPEMLGUPBBT-UHFFFAOYSA-N,O=C(O)C1=NC=CC=C1,picolinate,picolinate,,HMDB0002243,pubchem:1018,chemspider:993,kegg:C10164,CAS:98-98-6,HMDB0002243
1023,400,1516,155390,Amino Acid,"Glycine, Serine and Threonine Metabolism",5,NAMED,FSYKKLYZXJSNPZ-UHFFFAOYSA-N,CNCC(O)=O,sarcosine,sarcosine,,HMDB0000271,pubchem:1088,chemspider:1057,kegg:C00213,CAS:107-97-1,HMDB0000271
1024,209,1508,124797,Cofactors and Vitamins,Pantothenate and CoA Metabolism,4337,NAMED,GHOKWGTUZJEAQD-ZETCQYMHSA-N,O=C(NCCC(O)=O)[C@H](O)C(C)(C)CO,pantothenate,pantothenate (Vitamin B5),,HMDB0000210,pubchem:6613,chemspider:6361,kegg:C00864,CAS:137-08-6,HMDB0000210
1025,400,1444,155369,Amino Acid,Lysine Metabolism,131,NAMED,HXEACLLIILLPRG-UHFFFAOYSA-N,OC(C1NCCCC1)=O,pipecolate,pipecolate,,HMDB0000070,,,,CAS:4043-87-2,HMDB0000070
1026,400,1600,155428,Lipid,Phospholipid Metabolism,2239,NAMED,SUHOOTKUPISOBE-UHFFFAOYSA-N,NCCOP(O)(O)=O,phosphoethanolamine,phosphoethanolamine (PE),,HMDB0000224,pubchem:1015,chemspider:990,kegg:C00346,CAS:1071-23-4,HMDB0000224
1052,305,1572,146444,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",1243,NAMED,RBNPOMFGQQGHHO-UHFFFAOYSA-N,O=C(O)C(O)CO,glycerate,glycerate,,"HMDB0000139,HMDB0006372","pubchem:439194,752",chemspider:732,kegg:C00258,CAS:600-19-1,HMDB0000139
1053,400,3155,155489,Nucleotide,"Pyrimidine Metabolism, Uracil containing",4239,NAMED,JSJWCHRYRHKBBW-UHFFFAOYSA-N,OC(CCNC(N)=O)=O,3-ureidopropionate,3-ureidopropionate,,HMDB0000026,pubchem:111,chemspider:109,kegg:C02642,CAS:462-88-4,HMDB0000026
1082,209,1587,126818,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",336,NAMED,WXNXCEHXYPACJF-ZETCQYMHSA-N,O=C(O)[C@H](CC(C)C)NC(C)=O,N-acetylleucine,N-acetylleucine,,HMDB0011756,pubchem:70912,chemspider:64075,kegg:C02710,CAS:1188-21-2,HMDB0011756
1083,209,1589,124587,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",435,NAMED,XUYPXLNMDZIRQH-LURJTMIESA-N,O=C(O)[C@H](CCSC)NC(C)=O,N-acetylmethionine,N-acetylmethionine,,HMDB0011745,pubchem:448580,chemspider:395338,kegg:C02712,CAS:65-82-7,HMDB0011745
1084,209,1591,124807,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",417,NAMED,IHYJTAOFMMMOPX-LURJTMIESA-N,O=C(O)[C@@H](NC(C)=O)C(C)C,N-acetylvaline,N-acetylvaline,,HMDB0011757,pubchem:66789,chemspider:60154,,CAS:96-81-1,HMDB0011757
1087,209,1552,125983,Lipid,Long Chain Monounsaturated Fatty Acid,1548,NAMED,DPUOLQHDNGRHBS-KTKRTIGZSA-N,OC(CCCCCCCCCCC\C=C/CCCCCCCC)=O,erucate (22:1n9),erucate (22:1n9),,HMDB0002068,"pubchem:8216,5281116",chemspider:7924,kegg:C08316,CAS:112-86-7,HMDB0002068
1090,402,43807,159596,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,4409,NAMED,BPYKTIZUTYGOLE-KDUUSRDASA-N,CC(C(N\1)=O)=C(C=C)C1=C/C2=C(C)C(CCC(O)=O)=C(CC3=C(CCC(O)=O)C(C)=C(/C=C4NC(C(C=C)=C/4C)=O)N3)N2,"bilirubin (Z,Z)",bilirubin,,HMDB0000054,pubchem:5280352,chemspider:4444055,kegg:C00486,CAS:635-65-4,HMDB0000054
1094,209,2761,161549,Amino Acid,Tyrosine Metabolism,245,NAMED,XUIIKFGFIJCVMT-LBPRGKRZSA-N,OC1=C(I)C=C(OC2=C(I)C=C(C[C@H](N)C(O)=O)C=C2I)C=C1I,thyroxine,thyroxine,,HMDB0000248,pubchem:5819,chemspider:5614,kegg:C01829,CAS:51-48-9,HMDB0000248
1099,209,1573,124583,Nucleotide,"Purine Metabolism, Guanine containing",4183,NAMED,NYHBQMYGNKIUIF-UUOKFMHZSA-N,O=C1C(N=CN2[C@@]3([H])[C@@](O)([H])[C@@](O)([H])[C@](CO)([H])O3)=C2N=C(N)N1,guanosine,guanosine,,HMDB0000133,pubchem:6802,chemspider:6544,kegg:C00387,CAS:118-00-3,HMDB0000133
1102,209,2734,123231,Peptide,Gamma-glutamyl Amino Acid,646,NAMED,VVLXCWVSSLFQDS-QWRGUYRKSA-N,OC(C=C1)=CC=C1C[C@@H](C(O)=O)NC(CC[C@@H](C(O)=O)N)=O,gamma-glutamyltyrosine,gamma-glutamyltyrosine,,HMDB0011741,pubchem:94340,chemspider:85142,,CAS:7432-23-7,HMDB0011741
1104,400,1584,155418,Xenobiotics,Food Component/Plant,4964,NAMED,KTHADMDGDNYQRX-UHFFFAOYSA-N,O=C(OC)CC1=CNC2=C1C=CC=C2,methyl indole-3-acetate,methyl indole-3-acetate,,HMDB0029738,pubchem:74706,chemspider:67279,,CAS:1912-33-0,HMDB0029738
1105,402,1561,164189,Cofactors and Vitamins,Tocopherol Metabolism,4361,NAMED,GVJHHUAWPYXKBD-IEOSBIPESA-N,CC1=C2C(O[C@@](CCC[C@H](C)CCC[C@H](C)CCC[C@H](C)C)(C)CC2)=C(C)C(C)=C1O,alpha-tocopherol,alpha-tocopherol,,HMDB0001893,pubchem:86472,chemspider:14265,kegg:C02477,"CAS:10191-41-0,59-02-9",HMDB0001893
1110,209,1585,124585,Amino Acid,Alanine and Aspartate Metabolism,31,NAMED,KTHDTJVBEPMMGL-VKHMYHEASA-N,O=C(O)[C@@H](NC(C)=O)C,N-acetylalanine,N-acetylalanine,,HMDB0000766,pubchem:88064,chemspider:79449,kegg:C02847,CAS:97-69-8,HMDB0000766
1111,209,1567,124579,Amino Acid,Tyrosine Metabolism,202,NAMED,CGQCWMIAEPEHNQ-UHFFFAOYSA-N,OC(C(O)=O)C1=CC=C(O)C(OC)=C1,vanillylmandelate (VMA),vanillylmandelate (VMA),,HMDB0000291,pubchem:1245,chemspider:1207,kegg:C05584,CAS:55-10-7,HMDB0000291
1113,209,1558,124571,Amino Acid,Polyamine Metabolism,560,NAMED,UZTFMUBKZQVKLK-UHFFFAOYSA-N,CC(NCCCC(O)=O)=O,4-acetamidobutanoate,4-acetamidobutanoate,,HMDB0003681,pubchem:18189,chemspider:17180,kegg:C02946,CAS:3025-96-5,HMDB0003681
1114,400,1566,155405,Nucleotide,"Pyrimidine Metabolism, Thymine containing",4284,NAMED,QCHPKSFMDHPSNR-UHFFFAOYSA-N,O=C(O)C(C)CN,3-aminoisobutyrate,3-aminoisobutyrate,,HMDB0002166,pubchem:64956,chemspider:58481,kegg:C05145,"CAS:214139-20-5,10569-72-9",HMDB0002166
